dataset,model,seed,window,mae_mean,mase_mean,train_time_sec,peak_gpu_mb
M5,AutoARIMA,N/A,1,0.8907924482208931,1.1099286624008464,64.70747424999718,0.0
M5,AutoARIMA,N/A,2,0.9111122601382792,1.155493758790635,63.18855454199365,0.0
