dataset,model,seed,window,mae_mean,mase_mean,train_time_sec,peak_gpu_mb
Traffic,SeasonalNaive,N/A,1,0.007305500000000001,0.5339241450247708,5.703417249984341,0.0
Traffic,SeasonalNaive,N/A,2,0.014892166666666665,1.151104500986249,5.654713875002926,0.0
